87,53,0.007958,21,21,0
119,85,0.000141,21,21,0
112,78,0.051805,21,21,0
82,48,4.2e-05,21,21,0
107,73,0.090198,21,21,0
88,54,0.093101,21,21,0
94,60,0.038062,21,21,0
97,63,0.015157,21,21,0
116,82,5.9e-05,21,21,0
113,79,0.0001,21,21,0
98,64,0.069328,21,21,0
109,75,5.4e-05,21,21,0
111,77,0.043954,21,21,0
110,76,0.058335,21,21,0
109,75,0.036353,21,21,0
111,77,0.073261,21,21,0
107,73,0.033352,21,21,0
111,77,4.1e-05,21,21,0
82,48,0.087866,21,21,0
103,69,3.8e-05,21,21,0
89,55,0.021194,21,21,0
85,51,0.022491,21,21,0
116,82,0.039357,21,21,0
118,84,0.087471,21,21,0
101,67,0.023649,21,21,0
110,76,0.085957,21,21,0
87,53,0.032365,21,21,0
108,74,0.055878,21,21,0
109,75,0.04065,21,21,0
100,66,0.038623,21,21,0
104,70,0.040228,21,21,0
98,64,0.062323,21,21,0
89,55,0.046332,21,21,0
120,86,0.076643,21,21,0
105,71,0.014281,21,21,0
108,74,0.087845,21,21,0
97,63,0.081231,21,21,0
112,78,0.000154,21,21,0
93,59,0.094152,21,21,0
120,86,9.8e-05,21,21,0
103,69,0.089087,21,21,0
107,73,0.031693,21,21,0
90,56,0.037807,21,21,0
89,55,0.030256,21,21,0
100,66,0.025381,21,21,0
119,85,0.071618,21,21,0
107,73,0.054206,21,21,0
102,68,5.9e-05,21,21,0
114,80,0.064171,21,21,0
113,79,0.022935,21,21,0
106,72,0.04246,21,21,0
91,57,0.016666,21,21,0
108,74,3.9e-05,21,21,0
118,84,0.079732,21,21,0
108,74,0.079273,21,21,0
122,88,0.042332,21,21,0
83,49,0.045573,21,21,0
93,59,0.048969,21,21,0
84,50,0.043947,21,21,0
93,59,0.087593,21,21,0
109,75,0.067389,21,21,0
105,71,3.6e-05,21,21,0
85,51,0.049484,21,21,0
105,71,0.094774,21,21,0
110,76,25.361247,21,21,0
108,74,0.000557,21,21,0
100,66,0.035408,21,21,0
114,80,0.066584,21,21,0
83,49,0.06749,21,21,0
95,61,0.049414,21,21,0
108,74,0.024884,21,21,0
119,85,0.077764,21,21,0
96,62,0.016704,21,21,0
111,77,0.070014,21,21,0
82,48,0.036141,21,21,0
110,76,0.051279,21,21,0
107,73,3.3e-05,21,21,0
108,74,0.082165,21,21,0
83,49,0.017606,21,21,0
113,79,0.019861,21,21,0
121,87,0.063856,21,21,0
99,65,0.072101,21,21,0
102,68,0.036646,21,21,0
119,85,0.055302,21,21,0
82,48,0.048242,21,21,0
89,55,0.081077,21,21,0
119,85,0.044952,21,21,0
88,54,0.015816,21,21,0
85,51,0.035269,21,21,0
99,65,0.071084,21,21,0
102,68,0.003754,21,21,0
136,102,19.643259,21,21,0
139,105,0.186043,21,21,0
100,66,0.036456,21,21,0
97,63,4.2e-05,21,21,0
105,71,0.189732,21,21,0
141,107,0.149028,21,21,0
142,108,0.189551,21,21,0
94,60,4.1e-05,21,21,0
94,60,0.124403,21,21,0
91,57,0.108008,21,21,0
98,64,4.2e-05,21,21,0
141,107,0.195253,21,21,0
129,95,0.080402,21,21,0
119,85,0.181931,21,21,0
108,74,0.173967,21,21,0
117,83,0.027859,21,21,0
93,59,0.13041,21,21,0
84,50,0.133009,21,21,0
96,62,0.003664,21,21,0
116,82,3.8e-05,21,21,0
115,81,152.526628,21,21,0
84,50,0.111906,21,21,0
129,95,0.046057,21,21,0
124,90,0.055926,21,21,0
126,92,0.009638,21,21,0
105,71,4.7e-05,21,21,0
138,104,0.185881,21,21,0
110,76,0.051454,21,21,0
135,101,5.1e-05,21,21,0
120,86,3.4e-05,21,21,0
90,56,0.164033,21,21,0
141,107,0.175719,21,21,0
114,80,0.031708,21,21,0
98,64,6.4e-05,21,21,0
82,48,0.171029,21,21,0
129,95,0.123955,21,21,0
83,49,0.017896,21,21,0
97,63,0.107521,21,21,0
124,90,0.09721,21,21,0
106,72,0.124885,21,21,0
102,68,90.80906,21,21,0
102,68,0.045764,21,21,0
102,68,0.046668,21,21,0
102,68,0.044874,21,21,0
102,68,0.04597,21,21,0
103,69,0.041635,21,21,0
102,68,3.4e-05,21,21,0
103,69,0.050923,21,21,0
102,68,0.048567,21,21,0
115,81,0.047249,21,21,0
103,69,0.051424,21,21,0
108,74,0.046544,21,21,0
102,68,0.047536,21,21,0
103,69,0.0002,21,21,0
110,76,3.7e-05,21,21,0
108,74,4.9e-05,21,21,0
102,68,0.055067,21,21,0
112,78,0.052463,21,21,0
106,72,3.7e-05,21,21,0
102,68,0.062423,21,21,0
102,68,0.043089,21,21,0
102,68,0.0486,21,21,0
103,69,0.051284,21,21,0
107,73,0.052225,21,21,0
105,71,8e-05,21,21,0
103,69,3.3e-05,21,21,0
103,69,0.054176,21,21,0
109,75,5e-05,21,21,0
103,69,0.056177,21,21,0
102,68,0.043976,21,21,0
115,81,0.047263,21,21,0
102,68,5e-05,21,21,0
102,68,0.050303,21,21,0
102,68,0.043277,21,21,0
102,68,0.046987,21,21,0
102,68,0.047754,21,21,0
103,69,0.000479,21,21,0
103,69,0.049083,21,21,0
102,68,0.045547,21,21,0
105,71,4.4e-05,21,21,0
109,75,0.120298,21,21,0
108,74,0.115425,21,21,0
110,76,0.105377,21,21,0
113,79,0.111435,21,21,0
108,74,0.000211,21,21,0
115,81,0.119412,21,21,0
105,71,0.107679,21,21,0
110,76,0.115249,21,21,0
112,78,0.098582,21,21,0
103,69,0.10951,21,21,0
107,73,3.8e-05,21,21,0
103,69,0.121722,21,21,0
105,71,0.10769,21,21,0
106,72,0.118097,21,21,0
110,76,0.106503,21,21,0
104,70,0.118472,21,21,0
106,72,0.116459,21,21,0
113,79,0.112538,21,21,0
108,74,0.115249,21,21,0
102,68,0.114774,21,21,0
102,68,5.9e-05,21,21,0
102,68,0.05099,21,21,0
102,68,3.3e-05,21,21,0
102,68,0.049962,21,21,0
102,68,0.046771,21,21,0
103,69,0.044898,21,21,0
103,69,0.029999,21,21,0
102,68,5.1e-05,21,21,0
103,69,0.072336,21,21,0
106,72,0.057967,21,21,0
112,78,0.049727,21,21,0
109,75,0.066735,21,21,0
103,69,0.075815,21,21,0
102,68,0.062603,21,21,0
112,78,0.067267,21,21,0
103,69,0.068378,21,21,0
110,76,5.3e-05,21,21,0
114,80,0.071476,21,21,0
108,74,7.6e-05,21,21,0
102,68,3.5e-05,21,21,0
102,68,0.050054,21,21,0
102,68,0.042899,21,21,0
102,68,0.047106,21,21,0
102,68,0.045536,21,21,0
102,68,0.042684,21,21,0
102,68,0.04515,21,21,0
103,69,0.041048,21,21,0
105,71,0.000418,21,21,0
105,71,5.5e-05,21,21,0
102,68,0.086306,21,21,0
105,71,8.4e-05,21,21,0
108,74,3.5e-05,21,21,0
102,68,0.086672,21,21,0
102,68,5.1e-05,21,21,0
102,68,0.050223,21,21,0
102,68,5.3e-05,21,21,0
102,68,0.050924,21,21,0
102,68,5.4e-05,21,21,0
102,68,0.049215,21,21,0
103,69,0.047164,21,21,0
102,68,0.044989,21,21,0
107,73,0.069483,21,21,0
102,68,0.07125,21,21,0
115,81,4.3e-05,21,21,0
103,69,0.074982,21,21,0
102,68,3.7e-05,21,21,0
102,68,3.3e-05,21,21,0
102,68,0.051822,21,21,0
102,68,0.045662,21,21,0
102,68,0.044458,21,21,0
102,68,7.4e-05,21,21,0
103,69,0.050408,21,21,0
102,68,0.043296,21,21,0
102,68,0.000153,21,21,0
104,70,0.050533,21,21,0
114,80,0.000107,21,21,0
107,73,0.049335,21,21,0
102,68,3.8e-05,21,21,0
105,71,0.04866,21,21,0
102,68,5.4e-05,21,21,0
105,71,3.7e-05,21,21,0
105,71,0.051785,21,21,0
106,72,5e-05,21,21,0
105,71,0.051366,21,21,0
103,69,0.045377,21,21,0
108,74,0.048163,21,21,0
106,72,0.046977,21,21,0
115,81,0.043382,21,21,0
113,79,0.045521,21,21,0
104,70,0.047668,21,21,0
102,68,3.8e-05,21,21,0
102,68,0.049703,21,21,0
102,68,0.047297,21,21,0
102,68,0.044597,21,21,0
102,68,0.047522,21,21,0
103,69,0.045595,21,21,0
103,69,0.046935,21,21,0
102,68,0.054843,21,21,0
102,68,0.038809,21,21,0
103,69,0.045418,21,21,0
106,72,0.039755,21,21,0
102,68,0.000154,21,21,0
102,68,5.1e-05,21,21,0
102,68,0.051451,21,21,0
102,68,0.044431,21,21,0
102,68,0.03294,21,21,0
102,68,0.044065,21,21,0
103,69,0.045596,21,21,0
103,69,0.043446,21,21,0
105,71,0.046681,21,21,0
108,74,4.1e-05,21,21,0
103,69,0.11612,21,21,0
102,68,-0.705071,21,21,0
102,68,4.9e-05,21,21,0
102,68,0.11792,21,21,0
107,73,0.109711,21,21,0
109,75,0.110864,21,21,0
105,71,0.108382,21,21,0
102,68,0.119966,21,21,0
102,68,0.119161,21,21,0
114,80,0.081344,21,21,0
102,68,0.113574,21,21,0
112,78,0.11241,21,21,0
102,68,5.2e-05,21,21,0
102,68,0.049545,21,21,0
102,68,0.047161,21,21,0
102,68,0.045185,21,21,0
102,68,0.047159,21,21,0
103,69,0.042485,21,21,0
103,69,0.046539,21,21,0
102,68,0.04585,21,21,0
105,71,0.045523,21,21,0
107,73,0.194171,21,21,0
106,72,3.4e-05,21,21,0
105,71,3.3e-05,21,21,0
110,76,0.202922,21,21,0
103,69,0.19346,21,21,0
112,78,3.2e-05,21,21,0
104,70,0.196085,21,21,0
107,73,0.19284,21,21,0
112,78,0.198056,21,21,0
108,74,0.192318,21,21,0
105,71,0.200316,21,21,0
113,79,0.186151,21,21,0
105,71,3.1e-05,21,21,0
105,71,0.000156,21,21,0
112,78,0.199739,21,21,0
107,73,0.189231,21,21,0
104,70,0.198769,21,21,0
115,81,0.191816,21,21,0
104,70,0.193692,21,21,0
102,68,5e-05,21,21,0
103,69,0.20109,21,21,0
102,68,4.7e-05,21,21,0
102,68,0.051886,21,21,0
102,68,0.045341,21,21,0
102,68,0.047575,21,21,0
102,68,0.043369,21,21,0
103,69,0.04351,21,21,0
102,68,3.4e-05,21,21,0
102,68,0.048161,21,21,0
111,77,0.04747,21,21,0
111,77,0.091774,21,21,0
106,72,0.083752,21,21,0
102,68,0.091619,21,21,0
107,73,0.094957,21,21,0
105,71,0.070903,21,21,0
102,68,0.093896,21,21,0
106,72,0.094218,21,21,0
111,77,0.092275,21,21,0
110,76,0.099838,21,21,0
106,72,0.076752,21,21,0
102,68,0.092855,21,21,0
107,73,0.098255,21,21,0
106,72,0.088352,21,21,0
103,69,0.096595,21,21,0
108,74,0.089818,21,21,0
102,68,0.093794,21,21,0
102,68,0.044933,21,21,0
102,68,0.047891,21,21,0
102,68,0.040666,21,21,0
102,68,0.046255,21,21,0
103,69,0.049039,21,21,0
102,68,0.044325,21,21,0
102,68,0.049137,21,21,0
105,71,5.1e-05,21,21,0
112,78,0.139332,21,21,0
108,74,179.618504,21,21,0
92,58,0.056474,21,21,0
85,51,4.8e-05,21,21,0
119,85,0.076872,21,21,0
99,65,0.183394,21,21,0
93,59,0.067765,21,21,0
137,103,0.166531,21,21,0
135,101,0.115917,21,21,0
123,89,3.3e-05,21,21,0
100,66,0.073906,21,21,0
123,89,0.144464,21,21,0
118,84,4.7e-05,21,21,0
110,76,0.0746,21,21,0
89,55,0.039876,21,21,0
115,81,0.00019,21,21,0
104,70,9.8e-05,21,21,0
123,89,0.175631,21,21,0
102,68,0.177281,21,21,0
116,82,0.143621,21,21,0
117,83,0.180422,21,21,0
102,68,0.000169,21,21,0
102,68,3.7e-05,21,21,0
102,68,0.057587,21,21,0
102,68,0.039572,21,21,0
102,68,3.3e-05,21,21,0
103,69,0.049921,21,21,0
102,68,0.042249,21,21,0
103,69,3.6e-05,21,21,0
102,68,0.050676,21,21,0
106,72,3.6e-05,21,21,0
102,68,0.16953,21,21,0
110,76,0.169135,21,21,0
109,75,0.000811,21,21,0
103,69,0.169628,21,21,0
103,69,4.9e-05,21,21,0
113,79,0.169444,21,21,0
102,68,0.161048,21,21,0
102,68,0.164482,21,21,0
114,80,0.163907,21,21,0
107,73,0.164472,21,21,0
103,69,0.165937,21,21,0
104,70,0.160604,21,21,0
106,72,0.159517,21,21,0
113,79,0.164505,21,21,0
103,69,0.162414,21,21,0
103,69,0.161142,21,21,0
111,77,0.164874,21,21,0
111,77,0.159555,21,21,0
106,72,0.16001,21,21,0
102,68,0.000111,21,21,0
102,68,0.050995,21,21,0
102,68,0.04542,21,21,0
102,68,0.044509,21,21,0
102,68,0.047098,21,21,0
103,69,3.5e-05,21,21,0
103,69,4.2e-05,21,21,0
102,68,3.8e-05,21,21,0
105,71,0.049977,21,21,0
107,73,0.010077,21,21,0
102,68,0.011302,21,21,0
112,78,0.012971,21,21,0
111,77,0.013581,21,21,0
104,70,0.014177,21,21,0
105,71,0.010732,21,21,0
104,70,0.013545,21,21,0
105,71,0.012904,21,21,0
106,72,3.9e-05,21,21,0
110,76,0.017868,21,21,0
111,77,0.011733,21,21,0
114,80,0.012813,21,21,0
104,70,0.013387,21,21,0
111,77,0.012116,21,21,0
107,73,0.013529,21,21,0
109,75,0.013506,21,21,0
110,76,0.014865,21,21,0
106,72,0.012546,21,21,0
111,77,0.013777,21,21,0
102,68,3.5e-05,21,21,0
102,68,3.6e-05,21,21,0
102,68,7.6e-05,21,21,0
102,68,0.048683,21,21,0
102,68,0.044491,21,21,0
103,69,0.045414,21,21,0
103,69,0.046343,21,21,0
102,68,0.045805,21,21,0
109,75,0.047196,21,21,0
113,79,0.030433,21,21,0
106,72,0.028522,21,21,0
102,68,0.030949,21,21,0
113,79,3.6e-05,21,21,0
111,77,3.5e-05,21,21,0
104,70,0.03461,21,21,0
105,71,0.02899,21,21,0
114,80,0.031051,21,21,0
102,68,0.030412,21,21,0
113,79,0.027918,21,21,0
109,75,5.2e-05,21,21,0
102,68,0.03381,21,21,0
107,73,0.028488,21,21,0
110,76,0.028995,21,21,0
111,77,0.029098,21,21,0
103,69,0.032028,21,21,0
109,75,4.1e-05,21,21,0
106,72,0.034292,21,21,0
102,68,0.029638,21,21,0
107,73,0.030263,21,21,0
102,68,0.029479,21,21,0
102,68,0.030495,21,21,0
102,68,0.048696,21,21,0
102,68,0.045489,21,21,0
102,68,0.042235,21,21,0
102,68,0.04527,21,21,0
102,68,0.046725,21,21,0
103,69,0.047067,21,21,0
103,69,0.044694,21,21,0
110,76,0.046467,21,21,0
112,78,0.000412,21,21,0
106,72,0.093906,21,21,0
102,68,4.4e-05,21,21,0
114,80,0.096764,21,21,0
109,75,3.3e-05,21,21,0
106,72,0.097669,21,21,0
103,69,3.2e-05,21,21,0
103,69,0.0976,21,21,0
104,70,0.091805,21,21,0
103,69,0.084515,21,21,0
103,69,0.091333,21,21,0
108,74,3.4e-05,21,21,0
102,68,0.099035,21,21,0
102,68,0.001852,21,21,0
102,68,0.050306,21,21,0
102,68,7.6e-05,21,21,0
102,68,5.5e-05,21,21,0
102,68,0.05244,21,21,0
103,69,0.042549,21,21,0
102,68,0.046173,21,21,0
105,71,0.04538,21,21,0
102,68,0.065274,21,21,0
108,74,0.063679,21,21,0
102,68,0.066064,21,21,0
112,78,0.062438,21,21,0
114,80,0.064146,21,21,0
113,79,3.5e-05,21,21,0
102,68,0.07025,21,21,0
102,68,3.8e-05,21,21,0
102,68,0.049998,21,21,0
102,68,0.045678,21,21,0
102,68,3.5e-05,21,21,0
102,68,3.8e-05,21,21,0
103,69,0.050699,21,21,0
103,69,0.048198,21,21,0
102,68,0.043519,21,21,0
103,69,0.002271,21,21,0
114,80,8e-05,21,21,0
110,76,4.2e-05,21,21,0
102,68,5e-05,21,21,0
113,79,0.016431,21,21,0
106,72,0.012716,21,21,0
110,76,0.011203,21,21,0
106,72,0.010859,21,21,0
106,72,0.01174,21,21,0
113,79,0.01095,21,21,0
102,68,0.011026,21,21,0
102,68,0.043334,21,21,0
102,68,0.047049,21,21,0
102,68,0.041385,21,21,0
102,68,0.045997,21,21,0
103,69,0.046291,21,21,0
103,69,0.044707,21,21,0
102,68,0.046943,21,21,0
105,71,0.045878,21,21,0
108,74,0.005513,21,21,0
111,77,0.004529,21,21,0
110,76,0.003801,21,21,0
109,75,0.005389,21,21,0
105,71,0.003465,21,21,0
105,71,0.006717,21,21,0
114,80,0.00662,21,21,0
107,73,0.004174,21,21,0
106,72,0.004512,21,21,0
107,73,3.3e-05,21,21,0
106,72,5.6e-05,21,21,0
102,68,0.000127,21,21,0
102,68,0.000111,21,21,0
113,79,0.027835,21,21,0
107,73,0.001065,21,21,0
106,72,0.001517,21,21,0
110,76,0.002862,21,21,0
106,72,0.000837,21,21,0
110,76,0.001352,21,21,0
110,76,0.000793,21,21,0
102,68,0.001789,21,21,0
102,68,0.004104,21,21,0
102,68,5.3e-05,21,21,0
102,68,0.050953,21,21,0
102,68,0.046611,21,21,0
103,69,7.4e-05,21,21,0
102,68,0.049623,21,21,0
103,69,0.050693,21,21,0
102,68,4e-05,21,21,0
103,69,0.166546,21,21,0
113,79,0.159744,21,21,0
107,73,3.7e-05,21,21,0
109,75,3.8e-05,21,21,0
113,79,0.1675,21,21,0
104,70,0.159587,21,21,0
109,75,0.161874,21,21,0
112,78,9.1e-05,21,21,0
103,69,0.166283,21,21,0
108,74,5.5e-05,21,21,0
114,80,0.162849,21,21,0
102,68,0.15875,21,21,0
102,68,0.160478,21,21,0
103,69,0.160528,21,21,0
103,69,0.165865,21,21,0
104,70,0.140883,21,21,0
107,73,0.163051,21,21,0
111,77,0.15807,21,21,0
104,70,3.8e-05,21,21,0
102,68,0.165889,21,21,0
102,68,0.047554,21,21,0
102,68,0.045242,21,21,0
102,68,0.048046,21,21,0
102,68,0.044433,21,21,0
103,69,0.049186,21,21,0
102,68,0.043821,21,21,0
102,68,0.000109,21,21,0
105,71,5.1e-05,21,21,0
111,77,0.134987,21,21,0
104,70,0.11664,21,21,0
103,69,0.000155,21,21,0
110,76,0.11995,21,21,0
111,77,4.1e-05,21,21,0
102,68,0.128542,21,21,0
113,79,0.120265,21,21,0
108,74,0.119356,21,21,0
107,73,0.121851,21,21,0
106,72,0.101403,21,21,0
106,72,0.124743,21,21,0
102,68,0.131439,21,21,0
105,71,0.134713,21,21,0
110,76,4.5e-05,21,21,0
102,68,4.8e-05,21,21,0
102,68,0.043585,21,21,0
102,68,0.046599,21,21,0
102,68,0.047703,21,21,0
102,68,0.0436,21,21,0
102,68,0.043861,21,21,0
103,69,0.045949,21,21,0
102,68,0.041703,21,21,0
102,68,9.9e-05,21,21,0
112,78,0.083822,21,21,0
106,72,0.08,21,21,0
102,68,0.078821,21,21,0
102,68,0.082066,21,21,0
102,68,4e-05,21,21,0
102,68,0.086851,21,21,0
114,80,0.079417,21,21,0
110,76,0.079611,21,21,0
102,68,0.060483,21,21,0
102,68,0.045225,21,21,0
102,68,6.5e-05,21,21,0
102,68,0.049905,21,21,0
102,68,0.045819,21,21,0
102,68,0.045103,21,21,0
102,68,0.040524,21,21,0
103,69,0.043076,21,21,0
102,68,0.046689,21,21,0
114,80,0.109217,21,21,0
105,71,0.083965,21,21,0
102,68,0.000126,21,21,0
106,72,0.110451,21,21,0
102,68,0.097822,21,21,0
102,68,0.034541,21,21,0
102,68,0.045916,21,21,0
102,68,3.5e-05,21,21,0
102,68,0.054355,21,21,0
103,69,0.039697,21,21,0
102,68,3.4e-05,21,21,0
102,68,6.7e-05,21,21,0
110,76,3.6e-05,21,21,0
108,74,0.016071,21,21,0
107,73,0.012058,21,21,0
102,68,0.013246,21,21,0
113,79,0.012413,21,21,0
102,68,0.000302,21,21,0
114,80,0.015748,21,21,0
110,76,0.012418,21,21,0
102,68,0.011374,21,21,0
104,70,0.011163,21,21,0
110,76,0.013976,21,21,0
113,79,0.011188,21,21,0
102,68,0.012968,21,21,0
114,80,3.3e-05,21,21,0
102,68,3.2e-05,21,21,0
102,68,0.051601,21,21,0
102,68,0.046745,21,21,0
102,68,0.044839,21,21,0
102,68,3.3e-05,21,21,0
103,69,0.050088,21,21,0
103,69,0.044153,21,21,0
102,68,5e-05,21,21,0
110,76,0.048652,21,21,0
114,80,4.4e-05,21,21,0
104,70,0.133945,21,21,0
105,71,0.137581,21,21,0
106,72,0.115913,21,21,0
104,70,0.123847,21,21,0
107,73,0.130289,21,21,0
102,68,0.123274,21,21,0
103,69,3.6e-05,21,21,0
102,68,0.129082,21,21,0
106,72,0.132283,21,21,0
115,81,0.128324,21,21,0
105,71,4.9e-05,21,21,0
114,80,0.136861,21,21,0
102,68,5.2e-05,21,21,0
107,73,0.130454,21,21,0
105,71,0.138507,21,21,0
103,69,5.1e-05,21,21,0
102,68,0.127496,21,21,0
102,68,0.132272,21,21,0
102,68,6.5e-05,21,21,0
112,78,0.000122,21,21,0
103,69,0.130994,21,21,0
105,71,0.132934,21,21,0
102,68,0.112567,21,21,0
102,68,0.124954,21,21,0
103,69,0.123432,21,21,0
112,78,0.124296,21,21,0
102,68,0.125717,21,21,0
102,68,0.043751,21,21,0
102,68,5.2e-05,21,21,0
102,68,0.0512,21,21,0
102,68,0.045774,21,21,0
103,69,0.046854,21,21,0
102,68,3.6e-05,21,21,0
102,68,0.050462,21,21,0
102,68,0.046062,21,21,0
102,68,0.100554,21,21,0
103,69,3.7e-05,21,21,0
103,69,0.102961,21,21,0
102,68,0.080019,21,21,0
103,69,0.09551,21,21,0
105,71,0.099414,21,21,0
104,70,0.094915,21,21,0
107,73,0.100892,21,21,0
110,76,0.094914,21,21,0
113,79,0.090851,21,21,0
102,68,0.098513,21,21,0
105,71,3.9e-05,21,21,0
102,68,0.105246,21,21,0
106,72,0.103417,21,21,0
111,77,6.6e-05,21,21,0
105,71,0.103554,21,21,0
112,78,0.096279,21,21,0
102,68,0.100493,21,21,0
102,68,0.047029,21,21,0
102,68,0.042316,21,21,0
102,68,0.045791,21,21,0
102,68,0.041956,21,21,0
103,69,0.046296,21,21,0
102,68,0.045568,21,21,0
102,68,0.046399,21,21,0
104,70,0.046158,21,21,0
107,73,0.06967,21,21,0
108,74,0.067213,21,21,0
102,68,3.3e-05,21,21,0
105,71,0.0723,21,21,0
102,68,0.0604,21,21,0
106,72,0.070391,21,21,0
110,76,0.067019,21,21,0
102,68,0.068561,21,21,0
103,69,0.064142,21,21,0
102,68,0.070997,21,21,0
109,75,0.067569,21,21,0
104,70,0.000152,21,21,0
105,71,0.067889,21,21,0
102,68,0.000141,21,21,0
102,68,0.049624,21,21,0
102,68,0.047565,21,21,0
102,68,0.047813,21,21,0
102,68,0.044978,21,21,0
103,69,0.047876,21,21,0
102,68,0.045819,21,21,0
103,69,0.048021,21,21,0
102,68,0.04672,21,21,0
114,80,0.115853,21,21,0
106,72,3.3e-05,21,21,0
105,71,4e-05,21,21,0
102,68,5.9e-05,21,21,0
114,80,0.117887,21,21,0
106,72,0.11565,21,21,0
106,72,0.11402,21,21,0
104,70,3.6e-05,21,21,0
114,80,0.117093,21,21,0
103,69,0.113682,21,21,0
103,69,3.4e-05,21,21,0
102,68,4.8e-05,21,21,0
111,77,5.1e-05,21,21,0
102,68,0.116782,21,21,0
106,72,0.116524,21,21,0
107,73,5.8e-05,21,21,0
102,68,3.8e-05,21,21,0
102,68,0.123981,21,21,0
107,73,0.106526,21,21,0
103,69,0.119883,21,21,0
102,68,0.107234,21,21,0
102,68,0.117942,21,21,0
103,69,0.110905,21,21,0
102,68,9.8e-05,21,21,0
102,68,0.045518,21,21,0
102,68,0.047752,21,21,0
102,68,0.045283,21,21,0
102,68,0.048101,21,21,0
102,68,3.5e-05,21,21,0
103,69,3.5e-05,21,21,0
103,69,0.049884,21,21,0
105,71,0.048401,21,21,0
103,69,0.105036,21,21,0
109,75,3.5e-05,21,21,0
112,78,0.109507,21,21,0
103,69,0.107715,21,21,0
104,70,0.106011,21,21,0
112,78,0.110279,21,21,0
102,68,0.101877,21,21,0
109,75,0.104282,21,21,0
106,72,0.106527,21,21,0
102,68,0.104252,21,21,0
108,74,0.106207,21,21,0
102,68,3.6e-05,21,21,0
102,68,0.000144,21,21,0
102,68,0.010509,21,21,0
102,68,0.045788,21,21,0
102,68,0.051771,21,21,0
102,68,0.042709,21,21,0
103,69,0.048793,21,21,0
103,69,0.044584,21,21,0
102,68,0.000114,21,21,0
102,68,0.006472,21,21,0
103,69,0.001953,21,21,0
106,72,3.6e-05,21,21,0
106,72,0.005961,21,21,0
104,70,0.002885,21,21,0
114,80,0.003534,21,21,0
107,73,0.002483,21,21,0
104,70,0.002134,21,21,0
105,71,0.0019,21,21,0
109,75,3.5e-05,21,21,0
107,73,0.00602,21,21,0
106,72,0.000223,21,21,0
102,68,6.5e-05,21,21,0
102,68,0.05079,21,21,0
102,68,0.000107,21,21,0
102,68,6.2e-05,21,21,0
102,68,0.050845,21,21,0
103,69,0.048556,21,21,0
102,68,0.045954,21,21,0
102,68,0.000144,21,21,0
105,71,0.043353,21,21,0
103,69,0.041746,21,21,0
103,69,0.000126,21,21,0
105,71,0.045014,21,21,0
107,73,0.041672,21,21,0
105,71,7.9e-05,21,21,0
102,68,3.2e-05,21,21,0
107,73,0.04606,21,21,0
104,70,3.4e-05,21,21,0
102,68,0.044928,21,21,0
102,68,3.3e-05,21,21,0
